# real and imag parts of the whitening filter for caltech 40m detector
# data format:  f (Hz)  re(W(f)) im(W(f)) (both in units of rHz/strain)
#
1.400395e+02	-9.379662e+16	8.856672e+16
1.403407e+02	-9.562860e+16	8.824612e+16
1.406419e+02	-9.745531e+16	8.789361e+16
1.409430e+02	-9.927826e+16	8.750915e+16
1.412442e+02	-1.010990e+17	8.709273e+16
1.415453e+02	-1.029192e+17	8.664438e+16
1.418465e+02	-1.047403e+17	8.616407e+16
1.421477e+02	-1.065643e+17	8.565180e+16
1.424488e+02	-1.083925e+17	8.510757e+16
1.427500e+02	-1.102269e+17	8.453141e+16
1.430511e+02	-1.120690e+17	8.392334e+16
1.433523e+02	-1.139208e+17	8.328336e+16
1.436535e+02	-1.157839e+17	8.261153e+16
1.439546e+02	-1.176602e+17	8.190790e+16
1.442558e+02	-1.195516e+17	8.117241e+16
1.445569e+02	-1.214600e+17	8.040518e+16
1.448581e+02	-1.233872e+17	7.960624e+16
1.451593e+02	-1.253337e+17	7.877590e+16
1.454604e+02	-1.272974e+17	7.791477e+16
1.457616e+02	-1.292761e+17	7.702366e+16
1.460627e+02	-1.312678e+17	7.610316e+16
1.463639e+02	-1.332702e+17	7.515403e+16
1.466651e+02	-1.352810e+17	7.417705e+16
1.469662e+02	-1.372980e+17	7.317296e+16
1.472674e+02	-1.393187e+17	7.214253e+16
1.475685e+02	-1.413407e+17	7.108664e+16
1.478697e+02	-1.433618e+17	7.000594e+16
1.481709e+02	-1.453795e+17	6.890135e+16
1.484720e+02	-1.473911e+17	6.777370e+16
1.487732e+02	-1.493943e+17	6.662383e+16
1.490744e+02	-1.513864e+17	6.545264e+16
1.493755e+02	-1.533648e+17	6.426098e+16
1.496767e+02	-1.553269e+17	6.304987e+16
1.499778e+02	-1.572699e+17	6.182007e+16
1.502790e+02	-1.591913e+17	6.057261e+16
1.505802e+02	-1.610881e+17	5.930840e+16
1.508813e+02	-1.629576e+17	5.802845e+16
1.511825e+02	-1.647971e+17	5.673366e+16
1.514836e+02	-1.666061e+17	5.542396e+16
1.517848e+02	-1.683861e+17	5.409822e+16
1.520860e+02	-1.701383e+17	5.275548e+16
1.523871e+02	-1.718642e+17	5.139472e+16
1.526883e+02	-1.735652e+17	5.001489e+16
1.529894e+02	-1.752428e+17	4.861493e+16
1.532906e+02	-1.768984e+17	4.719381e+16
1.535918e+02	-1.785337e+17	4.575033e+16
1.538929e+02	-1.801502e+17	4.428344e+16
1.541941e+02	-1.817494e+17	4.279198e+16
1.544952e+02	-1.833330e+17	4.127486e+16
1.547964e+02	-1.849026e+17	3.973090e+16
1.550976e+02	-1.864598e+17	3.815895e+16
1.553987e+02	-1.880063e+17	3.655787e+16
1.556999e+02	-1.895439e+17	3.492632e+16
1.560010e+02	-1.910744e+17	3.326315e+16
1.563022e+02	-1.925995e+17	3.156714e+16
1.566034e+02	-1.941210e+17	2.983703e+16
1.569045e+02	-1.956407e+17	2.807155e+16
1.572057e+02	-1.971605e+17	2.626952e+16
1.575068e+02	-1.986821e+17	2.442976e+16
1.578080e+02	-2.002046e+17	2.255337e+16
1.581092e+02	-2.017268e+17	2.064212e+16
1.584103e+02	-2.032469e+17	1.869781e+16
1.587115e+02	-2.047634e+17	1.672231e+16
1.590126e+02	-2.062749e+17	1.471756e+16
1.593138e+02	-2.077797e+17	1.268529e+16
1.596150e+02	-2.092762e+17	1.062753e+16
1.599161e+02	-2.107627e+17	8.546230e+15
1.602173e+02	-2.122377e+17	6.443406e+15
1.605184e+02	-2.136993e+17	4.321079e+15
1.608196e+02	-2.151460e+17	2.181316e+15
1.611208e+02	-2.165759e+17	2.631798e+13
1.614219e+02	-2.179874e+17	-2.142007e+15
1.617231e+02	-2.193786e+17	-4.321390e+15
1.620242e+02	-2.207478e+17	-6.509643e+15
1.623254e+02	-2.220930e+17	-8.704538e+15
1.626266e+02	-2.234127e+17	-1.090382e+16
1.629277e+02	-2.247046e+17	-1.310509e+16
1.632289e+02	-2.259671e+17	-1.530626e+16
